,label,text
614,0,called said himthen choose future
615,0,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles st
616,0,like v shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
617,0,family happiness
618,0,come n pick come immediately aft ur lesson
619,0,let snow let snow kind weather brings ppl together friendships grow
620,0,dear got ltgt dollars hi hi
621,0,good words words may leave u dismay many times
622,0,make sure alex knows birthday fifteen minutes far youre concerned
623,0,sorry got things may pub later
624,0,nah straight bring bud drinks something thats actually little useful straight cash
625,0,haha good hear im officially paid market th
626,0,many licks take get center tootsie pop
627,0,yup thk r e teacher said make face look longer darren ask cut short
628,1,new textbuddy chat horny guys ur area p free receive search postcode gaytextbuddycom txt one name
629,1,todays vodafone numbers ending selected receive award number matches call receive award
630,0,please dont say like hi hi hi
631,0,thank u
632,0,oh forwarded message thought send
633,0,got seventeen pounds seven hundred ml hope ok
634,1,dear voucher holder claim weeks offer pc go httpwwwetlpcoukexpressoffer tscs apply stop texts txt stop
635,0,n funny
636,0,sweetheart hope kind day one loads reasons smile biola
637,0,login dat time dad fetching home
638,0,shower baby
639,0,askd u question hours answer
640,0,well imma definitely need restock thanksgiving ill let know im
641,0,said kiss kiss cant sound effects gorgeous man isnt kind person needs smile brighten day
642,0,probably gon na swing wee bit
643,0,ya nice ready thursday
644,0,allo braved buses taken trains triumphed mean bham jolly good rest week
645,0,watching cartoon listening music amp eve go temple amp church u
646,0,mind ask happened dont say uncomfortable
647,1,private account statement shows unredeemed points call identifier code expires
648,0,prob send email
649,1,cash prize claim call tc rstm sw ss ppm
650,0,thats cool sometimes slow gentle sonetimes rough hard
651,0,im gon na say sorry would normal starting panic time sorry seeing tuesday
652,0,wait know wesleys town bet hella drugs
653,0,fine miss much
655,0,tell drug dealers getting impatient
656,0,sun cant come earth send luv rays cloud cant come river send luv rain cant come meet u send care msg u gud evng
658,0,doesnt make sense take unless free need know wikipediacom
659,1,premium phone services call
660,0,sea lays rock rock envelope envelope paper paper words
661,0,mums repent
662,0,sorry going home first daddy come fetch later
663,0,leave de start prepare next
664,0,yes baby study positions kama sutra
665,0,en chikku nange bakra msg kalstiyathen teacoffee
666,0,carlosll minute still need buy
667,0,pay ltdecimalgt lakhs
668,0,good evening ttyl
669,0,u receive msg
670,0,ho ho big belly laugh see ya tomo
671,1,sms ac sun posts helloyou seem cool
672,1,get ur st ringtone free reply msg tone gr top tones phone every week per wk opt send stop
673,0,ditto wont worry saying anything anymore like said last night whatever want ill peace
674,0,ive got ltgt way could pick
675,0,dont knw pa drink milk
676,0,maybe say hi find got card great escape wetherspoons
677,0,piggy r u awake bet ure still sleeping im going lunch
678,0,cause im freaky lol
679,0,missed call cause yelling scrappy miss u cant wait u come home im lonely today
680,0,hex place talk explain
681,0,log wat sdrybi
682,0,xy going e lunch
683,1,hi im sue years old work lapdancer love sex text live im bedroom text sue textoperator g da ppmsg
684,0,wanted ask wait finish lect cos lect finishes hour anyway
685,0,finished work yet
686,0,every king crying baby every great building map imprtant u r today u wil reach tomorw gud ni
687,0,dearme cherthalain case u r coming cochin pls call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engaged ans holiday
688,0,thanks love torch bold
689,1,forwarded please call immediately urgent message waiting
690,0,farm open
691,0,sorry trouble u buy dad big small sat n sun thanx
692,0,sister law hope great month saying hey abiola
693,0,purchase stuff today mail po box number
694,0,ah poop looks like ill prob send laptop get fixed cuz gpu problem
695,0,good good job like entrepreneurs
696,0,aight close still around alexs place
697,0,meet corporation st outside gap see mind working
698,0,mum ask buy food home
699,0,ku also dont msg reply msg
700,0,much r willing pay
702,0,important prevent dehydration giving enough fluids
703,0,thats bit weird even supposed happening good idea sure pub
704,0,true deari sat pray evening felt soso smsd time
705,0,dont think get away trek long family town sorry
706,0,wan na gym harri
707,0,quite late lar ard anyway wun b drivin
708,1,review keep fantastic nokia ngage game deck club nokia go wwwcnupdatescomnewsletter unsubscribe alerts reply word
709,1,mths half price orange line rental latest camera phones free phone mths call mobilesdirect free update orstoptxt tcs
710,0,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt didnt move saidif made students
711,0,seems like weird timing night g want come smoke day shitstorm attributed always coming making everyone smoke
712,1,ampm cost p
713,0,save stress person dorm account send account details money sent
714,0,also knows lunch menu da know
715,0,stuff sell ill tell
716,1,urgent nd attempt contact uu call b tcsbcmwcnxx callcost ppm mobilesvary max
717,0,book lesson msg call work sth im going get specs membership px
718,1,guaranteed cash prize claim yr prize call customer service representative ampm
719,0,macha dont feel upseti assume mindsetbelieve one evening wonderful plans uslet life begin againcall anytime
720,0,oh send address
721,0,sfine anytime best
722,0,wondar full flim
723,0,ya even cookies jelly
724,0,world running stillmaybe feeling sameso itor admiti madthen correctionor let call lifeand keep running worldmay u r also runninglets run
725,0,got looks scrumptious daddy wants eat night long
726,0,cos lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
727,0,alright omw got ta change order halfth
728,0,exactly anyways far jide study visiting
729,0,dunno u ask
730,1,email alertfrom jeri stewartsize kbsubject lowcost prescripiton drvgsto listen email call
731,0,didnt spring coming early yay
732,0,lol wont feel bad use money take steak dinner
733,0,even u dont get trouble convincingjust tel twice tel neglect msgs dont c read itjust dont reply
734,0,leaving qatar tonite search opportunityall went fastpls add ur prayers dearrakhesh
735,0,one talking
736,0,thanks looking really appreciate
737,1,hi customer loyalty offerthe new nokia mobile txtauction txt word start get tctxt tc pmtmsg
738,0,wish
739,0,haha mayb ure rite u know well da feeling liked someone gd lor u faster go find one gals group attached liao
740,0,yes glad made
741,0,well little time thing good times ahead
742,0,got room soon hadnt put clocks back til shouted everyone get realised wahay another hour bed
743,0,ok may free gym
744,0,men like shorter ladies gaze eyes
745,0,dunno jus say go lido time
746,0,promise take good care princess run please send pics get chance ttyl
747,1,u subscribed best mobile content service uk per days send stop helpline
748,0,reason weve spoken year anyways great week best exam
749,0,monday next week give full gist
750,1,realize years well thousands old ladies running around tattoos
751,1,important customer service announcement premier
752,0,dont gim lip caveboy
753,0,get library
754,0,realy sorryi dont recognise number confused r u please
755,0,didnt holla
756,0,cant think anyone spare room top head
757,0,faith makes things possiblehope makes things worklove makes things beautifulmay three christmasmerry christmas
758,0,u made appointment
759,0,call youcarlos isare phones vibrate acting might hear texts
760,1,romantic paris nights flights book next year call tscs apply
761,0,grandmas oh dear u still ill felt shit morning think hungover another night leave sat
762,1,urgent ur guaranteed award still unclaimed call closingdate claimcode mm pmmorefrommobilebremovedmobypoboxlsyf
763,0,nothing jus tot u would ask cos u ba gua went mt faber yest yest jus went already mah today going jus call lor
764,0,wishing family merry x mas happy new year advance
765,1,ur awarded city break could win summer shopping spree every wk txt store skilgme tscswinawkage perwksub
766,0,im nt goin got somethin unless meetin dinner lor haha wonder go tis time
769,0,lol know theyre dramatic schools already closed tomorrow apparently cant drive inch snow supposed get
